id,version,date,business_line,products,plan_id,plant_cedis,address,country,group,latittude,longitude,articles,units,unit cost,income,admin_costs,production_costs
3720,Actual,2018.Mar,Beverages,Coffee,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"31,800",£1.00,"-£29,457","£10,363","£21,481"
3721,Actual,2018.Mar,Beverages,Tea,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"162,300",£0.87,"-£162,078","£30,332","£110,915"
3722,Actual,2018.Mar,Beverages,Tea,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"132,700",£0.84,"-£121,541","£21,107","£90,468"
3723,Actual,2018.Mar,Beverages,Tea,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"77,100",£0.94,"-£73,208","£28,612","£44,025"
3724,Actual,2018.Mar,Beverages,Tea,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"56,000",£0.80,"-£46,259","£17,493","£27,337"
3725,Actual,2018.Mar,Beverages,Tea,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"144,200",£0.82,"-£136,956","£30,208","£88,122"
3726,Actual,2018.Mar,Beverages,Tea,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"77,300",£0.66,"-£43,712","£17,486","£33,552"
3727,Actual,2018.Mar,Snacks,Chips,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"109,700",£2.11,"-£277,441","£49,925","£181,829"
3728,Actual,2018.Mar,Snacks,Chips,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"56,500",£2.16,"-£133,952","£30,599","£91,664"
3729,Actual,2018.Mar,Snacks,Chips,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"29,800",£2.05,"-£54,073","£21,088","£39,861"
3730,Actual,2018.Mar,Snacks,Chips,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"25,500",£2.08,"-£59,621","£16,887","£36,273"
3731,Actual,2018.Mar,Snacks,Chips,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"63,400",£2.20,"-£151,042","£34,102","£105,646"
3732,Actual,2018.Mar,Snacks,Chips,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"17,200",£1.98,"-£31,452","£8,587","£25,533"
3733,Actual,2018.Mar,Snacks,Cookies,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"160,800",£1.44,"-£274,096","£34,148","£197,638"
3734,Actual,2018.Mar,Snacks,Cookies,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"64,800",£2.01,"-£151,088","£29,618","£100,763"
3735,Actual,2018.Mar,Snacks,Cookies,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"52,500",£1.53,"-£79,088","£29,420","£51,154"
3736,Actual,2018.Mar,Snacks,Cookies,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"37,800",£1.64,"-£64,958","£21,071","£41,065"
3737,Actual,2018.Mar,Snacks,Cookies,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"112,400",£1.49,"-£164,723","£31,811","£135,776"
3738,Actual,2018.Mar,Snacks,Cookies,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"35,000",£1.51,"-£45,338","£18,316","£34,540"
3739,Actual,2018.Mar,Snacks,Crackers,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"61,200",£2.15,"-£156,244","£28,859","£102,778"
3740,Actual,2018.Mar,Snacks,Crackers,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"43,200",£2.99,"-£161,929","£24,472","£104,688"
3741,Actual,2018.Mar,Snacks,Crackers,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"21,400",£2.90,"-£55,269","£27,028","£35,087"
3742,Actual,2018.Mar,Snacks,Crackers,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"36,700",£2.26,"-£89,037","£33,400","£49,465"
3743,Actual,2018.Mar,Snacks,Crackers,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"37,100",£2.26,"-£90,850","£15,258","£68,751"
3744,Actual,2018.Mar,Snacks,Crackers,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"13,300",£2.91,"-£35,216","£11,312","£27,386"
3745,Actual,2018.Apr,Dairy,Cheese,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"67,800",£2.18,"-£206,297","£40,267","£107,772"
3746,Actual,2018.Apr,Dairy,Cheese,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"45,900",£1.69,"-£113,533","£16,003","£61,674"
3747,Actual,2018.Apr,Dairy,Cheese,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"35,500",£1.67,"-£58,320","£28,838","£30,548"
3748,Actual,2018.Apr,Dairy,Cheese,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"37,600",£1.99,"-£84,249","£27,667","£47,077"
3749,Actual,2018.Apr,Dairy,Cheese,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"56,300",£1.84,"-£135,740","£29,102","£74,758"
3750,Actual,2018.Apr,Dairy,Cheese,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"15,000",£1.93,"-£28,668","£8,222","£20,762"
3751,Actual,2018.Apr,Dairy,Butter and margarine,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"76,400",£2.54,"-£261,672","£33,520","£160,226"
3752,Actual,2018.Apr,Dairy,Butter and margarine,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"40,900",£2.74,"-£166,907","£23,111","£88,759"
3753,Actual,2018.Apr,Dairy,Butter and margarine,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"42,100",£2.34,"-£110,393","£43,959","£54,398"
3754,Actual,2018.Apr,Dairy,Butter and margarine,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"25,300",£2.56,"-£83,407","£23,792","£41,026"
3755,Actual,2018.Apr,Dairy,Butter and margarine,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"78,800",£2.04,"-£192,285","£33,036","£127,968"
3756,Actual,2018.Apr,Dairy,Butter and margarine,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"13,800",£2.59,"-£34,496","£11,210","£24,508"
3757,Actual,2018.Apr,Breakfast and cereal,Cereal,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"74,900",£2.57,"-£290,303","£35,475","£157,381"
3758,Actual,2018.Apr,Breakfast and cereal,Cereal,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"70,600",£2.61,"-£229,675","£40,660","£143,775"
3759,Actual,2018.Apr,Breakfast and cereal,Cereal,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"45,600",£1.97,"-£89,789","£42,849","£46,843"
3760,Actual,2018.Apr,Breakfast and cereal,Cereal,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"28,600",£2.37,"-£76,437","£26,146","£41,582"
3761,Actual,2018.Apr,Breakfast and cereal,Cereal,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"57,000",£2.33,"-£169,014","£39,926","£93,098"
3762,Actual,2018.Apr,Breakfast and cereal,Cereal,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"27,300",£2.15,"-£55,969","£20,838","£37,762"
3763,Actual,2018.Apr,Breakfast and cereal,Granola,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"91,100",£1.53,"-£228,353","£27,156","£112,427"
3764,Actual,2018.Apr,Breakfast and cereal,Granola,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"116,800",£1.78,"-£252,209","£35,686","£172,547"
3765,Actual,2018.Apr,Breakfast and cereal,Granola,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"23,500",£2.14,"-£61,797","£19,844","£30,450"
3766,Actual,2018.Apr,Breakfast and cereal,Granola,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"36,400",£2.01,"-£81,287","£23,145","£50,182"
3767,Actual,2018.Apr,Breakfast and cereal,Granola,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"46,300",£1.82,"-£115,850","£17,344","£67,124"
3768,Actual,2018.Apr,Breakfast and cereal,Granola,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"24,400",£2.01,"-£50,207","£15,224","£33,841"
3769,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"87,000",£2.18,"-£273,735","£51,945","£137,795"
3770,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"55,800",£2.12,"-£173,833","£24,850","£93,530"
3771,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"25,400",£2.80,"-£75,370","£30,817","£40,253"
3772,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"33,600",£2.14,"-£83,422","£28,013","£43,826"
3773,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"60,100",£2.59,"-£207,962","£37,089","£118,825"
3774,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"21,600",£2.20,"-£48,936","£17,800","£29,649"
3775,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"92,200",£2.08,"-£301,514","£53,153","£138,962"
3776,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"56,900",£1.81,"-£145,980","£24,023","£78,691"
3777,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"26,700",£2.05,"-£54,743","£25,444","£29,343"
3778,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"38,400",£1.75,"-£88,677","£22,465","£44,915"
3779,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"43,900",£1.62,"-£89,279","£17,102","£54,071"
3780,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"21,200",£1.92,"-£41,531","£13,095","£27,596"
3781,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"220,500",£0.46,"-£161,315","£22,982","£78,508"
3782,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"239,400",£0.39,"-£141,336","£17,920","£75,473"
3783,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"203,200",£0.41,"-£93,489","£37,307","£46,020"
3784,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"171,500",£0.39,"-£79,993","£26,125","£40,768"
3785,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"239,000",£0.46,"-£140,658","£21,069","£88,883"
3786,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"136,200",£0.33,"-£42,266","£15,539","£29,412"
3787,Actual,2018.Apr,Frozen foods,Italian meatballs,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"78,700",£2.16,"-£230,296","£46,987","£123,150"
3788,Actual,2018.Apr,Frozen foods,Italian meatballs,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"51,500",£2.44,"-£180,250","£28,801","£97,015"
3789,Actual,2018.Apr,Frozen foods,Italian meatballs,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"23,700",£2.62,"-£70,878","£29,882","£32,174"
3790,Actual,2018.Apr,Frozen foods,Italian meatballs,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"20,200",£2.71,"-£71,482","£17,385","£37,269"
3791,Actual,2018.Apr,Frozen foods,Italian meatballs,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"33,600",£2.90,"-£116,318","£16,505","£80,822"
3792,Actual,2018.Apr,Frozen foods,Italian meatballs,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"10,300",£2.94,"-£29,427","£10,661","£19,597"
3793,Actual,2018.Apr,Frozen foods,Brocoli soup,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"68,200",£2.45,"-£274,966","£40,266","£127,005"
3794,Actual,2018.Apr,Frozen foods,Brocoli soup,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"42,600",£2.60,"-£159,408","£23,302","£87,459"
3795,Actual,2018.Apr,Frozen foods,Brocoli soup,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"37,800",£2.04,"-£81,000","£33,729","£43,278"
3796,Actual,2018.Apr,Frozen foods,Brocoli soup,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"31,100",£2.77,"-£97,180","£31,084","£55,152"
3797,Actual,2018.Apr,Frozen foods,Brocoli soup,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"36,300",£2.58,"-£120,214","£20,645","£72,952"
3798,Actual,2018.Apr,Frozen foods,Brocoli soup,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"16,900",£2.89,"-£51,297","£13,951","£34,892"
3799,Actual,2018.Apr,Beverages,Soda,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"86,700",£1.93,"-£225,602","£48,911","£118,599"
3800,Actual,2018.Apr,Beverages,Soda,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"78,600",£1.76,"-£188,542","£39,753","£98,746"
3801,Actual,2018.Apr,Beverages,Soda,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"53,700",£2.06,"-£117,300","£45,903","£64,933"
3802,Actual,2018.Apr,Beverages,Soda,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"50,900",£1.49,"-£91,176","£31,114","£44,979"
3803,Actual,2018.Apr,Beverages,Soda,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"88,500",£1.56,"-£156,313","£39,002","£99,153"
3804,Actual,2018.Apr,Beverages,Soda,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"14,000",£2.15,"-£34,121","£9,023","£21,131"
3805,Actual,2018.Apr,Beverages,Water,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"53,100",£2.51,"-£202,800","£39,262","£93,789"
3806,Actual,2018.Apr,Beverages,Water,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"60,500",£1.78,"-£158,796","£19,854","£88,003"
3807,Actual,2018.Apr,Beverages,Water,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"32,600",£1.76,"-£63,131","£22,766","£34,749"
3808,Actual,2018.Apr,Beverages,Water,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"32,100",£2.53,"-£89,852","£34,760","£46,307"
3809,Actual,2018.Apr,Beverages,Water,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"52,500",£2.49,"-£170,606","£31,987","£98,634"
3810,Actual,2018.Apr,Beverages,Water,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"28,200",£2.06,"-£54,185","£18,136","£39,930"
3811,Actual,2018.Apr,Beverages,Coffee,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"182,700",£1.19,"-£316,333","£64,320","£153,185"
3812,Actual,2018.Apr,Beverages,Coffee,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"164,300",£1.11,"-£230,602","£32,086","£150,470"
3813,Actual,2018.Apr,Beverages,Coffee,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"46,300",£1.04,"-£60,114","£17,647","£30,631"
3814,Actual,2018.Apr,Beverages,Coffee,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"43,000",£1.32,"-£61,698","£17,289","£39,529"
3815,Actual,2018.Apr,Beverages,Coffee,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"118,800",£0.97,"-£145,075","£32,989","£82,332"
3816,Actual,2018.Apr,Beverages,Coffee,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"50,200",£1.43,"-£68,889","£22,551","£49,476"
3817,Actual,2018.Apr,Beverages,Tea,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"286,600",£0.68,"-£321,681","£57,773","£137,134"
3818,Actual,2018.Apr,Beverages,Tea,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"189,500",£0.70,"-£193,799","£31,631","£101,052"
3819,Actual,2018.Apr,Beverages,Tea,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"82,600",£0.82,"-£76,229","£27,142","£40,671"
3820,Actual,2018.Apr,Beverages,Tea,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"70,700",£0.92,"-£79,717","£20,195","£44,916"
3821,Actual,2018.Apr,Beverages,Tea,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"156,900",£0.70,"-£150,545","£25,192","£84,673"
3822,Actual,2018.Apr,Beverages,Tea,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"50,200",£0.71,"-£42,238","£13,285","£22,422"
3823,Actual,2018.Apr,Snacks,Chips,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"95,800",£1.72,"-£274,319","£33,666","£131,297"
3824,Actual,2018.Apr,Snacks,Chips,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"60,400",£2.07,"-£179,315","£21,452","£103,819"
3825,Actual,2018.Apr,Snacks,Chips,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"26,100",£2.35,"-£73,153","£23,117","£38,238"
3826,Actual,2018.Apr,Snacks,Chips,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"29,300",£2.10,"-£76,735","£24,509","£37,103"
3827,Actual,2018.Apr,Snacks,Chips,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"44,800",£2.29,"-£141,219","£21,853","£80,620"
3828,Actual,2018.Apr,Snacks,Chips,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"26,700",£1.91,"-£55,228","£16,323","£34,797"
3829,Actual,2018.Apr,Snacks,Cookies,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"73,600",£2.01,"-£245,903","£36,524","£111,664"
3830,Actual,2018.Apr,Snacks,Cookies,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"56,900",£1.92,"-£152,484","£29,594","£79,842"
3831,Actual,2018.Apr,Snacks,Cookies,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"37,900",£1.38,"-£52,527","£21,830","£30,643"
3832,Actual,2018.Apr,Snacks,Cookies,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"41,100",£1.85,"-£88,743","£32,484","£43,395"
3833,Actual,2018.Apr,Snacks,Cookies,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"50,500",£1.92,"-£126,391","£24,499","£72,279"
3834,Actual,2018.Apr,Snacks,Cookies,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"23,700",£1.68,"-£39,326","£13,889","£25,919"
3835,Actual,2018.Apr,Snacks,Crackers,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"51,400",£2.73,"-£197,889","£31,223","£108,880"
3836,Actual,2018.Apr,Snacks,Crackers,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"44,700",£2.37,"-£153,100","£25,124","£81,038"
3837,Actual,2018.Apr,Snacks,Crackers,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"30,200",£2.52,"-£87,741","£31,900","£44,273"
3838,Actual,2018.Apr,Snacks,Crackers,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"27,600",£2.32,"-£77,154","£23,360","£40,582"
3839,Actual,2018.Apr,Snacks,Crackers,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"53,800",£2.23,"-£143,860","£27,336","£92,836"
3840,Actual,2018.Apr,Snacks,Crackers,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"21,700",£2.07,"-£49,413","£14,461","£30,436"
3841,Actual,2018.May,Dairy,Cheese,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"111,200",£1.99,"-£292,467","£45,258","£176,262"
3842,Actual,2018.May,Dairy,Cheese,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"44,200",£2.23,"-£146,660","£22,403","£76,034"
3843,Actual,2018.May,Dairy,Cheese,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"38,800",£2.40,"-£91,270","£39,251","£53,791"
3844,Actual,2018.May,Dairy,Cheese,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"43,400",£1.94,"-£109,237","£25,544","£58,859"
3845,Actual,2018.May,Dairy,Cheese,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"69,800",£2.18,"-£188,779","£38,241","£114,235"
3846,Actual,2018.May,Dairy,Cheese,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"16,800",£2.39,"-£47,287","£12,111","£28,094"
3847,Actual,2018.May,Dairy,Butter and margarine,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"72,900",£2.93,"-£288,164","£39,314","£174,570"
3848,Actual,2018.May,Dairy,Butter and margarine,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"74,600",£2.18,"-£212,735","£38,167","£124,611"
3849,Actual,2018.May,Dairy,Butter and margarine,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"59,500",£2.25,"-£139,264","£55,681","£78,347"
3850,Actual,2018.May,Dairy,Butter and margarine,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"31,600",£2.98,"-£103,705","£41,693","£52,386"
